"","County","County.Name","Election.District...Precinct","Congressional","Legislative","Office.Name","Office.District","Party","Winner","Early.Votes","Election.Night.Votes","Mail.In.Ballot.1.Votes","Provisional.Votes","Mail.In.Ballot.2.Votes","mail2","full_votes","Gabe Albornoz","Brandy H. M. Brooks","Dana E. Gassaway","Evan Glass","Scott Evan Goldberg","Tom Hucker","Will Jawando","Laurie-Anne Sayles"
"166",16,"Montgomery County","003-002",6,"15","County Council At Large","16","DEM","",7,65,28,5,17,17,122,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"167",16,"Montgomery County","003-002",6,"15","County Council At Large","16","DEM","Y",11,80,55,6,34,34,186,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"168",16,"Montgomery County","003-002",6,"15","County Council At Large","16","DEM","Y",12,90,41,4,28,28,175,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"169",16,"Montgomery County","004-001",8,"17","County Council At Large","16","DEM","Y",43,105,120,13,30,30,311,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"170",16,"Montgomery County","004-001",8,"17","County Council At Large","16","DEM","",20,80,54,14,16,16,184,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"171",16,"Montgomery County","004-001",8,"17","County Council At Large","16","DEM","",15,44,37,8,4,4,108,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"172",16,"Montgomery County","004-001",8,"17","County Council At Large","16","DEM","Y",58,134,143,14,51,51,400,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"173",16,"Montgomery County","004-001",8,"17","County Council At Large","16","DEM","",32,75,80,10,23,23,220,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"174",16,"Montgomery County","004-001",8,"17","County Council At Large","16","DEM","",28,59,76,5,27,27,195,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"175",16,"Montgomery County","004-001",8,"17","County Council At Large","16","DEM","Y",51,126,104,16,49,49,346,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"176",16,"Montgomery County","004-001",8,"17","County Council At Large","16","DEM","Y",39,111,96,18,27,27,291,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"177",16,"Montgomery County","004-002",8,"17","County Council At Large","16","DEM","Y",55,146,170,17,41,41,429,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"178",16,"Montgomery County","004-002",8,"17","County Council At Large","16","DEM","",33,73,50,4,12,12,172,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"179",16,"Montgomery County","004-002",8,"17","County Council At Large","16","DEM","",15,49,33,2,12,12,111,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"180",16,"Montgomery County","004-002",8,"17","County Council At Large","16","DEM","Y",78,171,201,16,52,52,518,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"181",16,"Montgomery County","004-002",8,"17","County Council At Large","16","DEM","",45,122,132,14,33,33,346,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"182",16,"Montgomery County","004-002",8,"17","County Council At Large","16","DEM","",40,62,107,11,23,23,243,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"183",16,"Montgomery County","004-002",8,"17","County Council At Large","16","DEM","Y",63,145,165,15,46,46,434,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"184",16,"Montgomery County","004-002",8,"17","County Council At Large","16","DEM","Y",53,120,134,11,27,27,345,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"185",16,"Montgomery County","004-003",8,"17","County Council At Large","16","DEM","Y",68,186,269,14,55,55,592,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"186",16,"Montgomery County","004-003",8,"17","County Council At Large","16","DEM","",33,76,101,8,22,22,240,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"187",16,"Montgomery County","004-003",8,"17","County Council At Large","16","DEM","",20,49,43,6,9,9,127,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"188",16,"Montgomery County","004-003",8,"17","County Council At Large","16","DEM","Y",84,245,338,21,69,69,757,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"189",16,"Montgomery County","004-003",8,"17","County Council At Large","16","DEM","",50,149,190,15,29,29,433,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"190",16,"Montgomery County","004-003",8,"17","County Council At Large","16","DEM","",48,118,198,8,40,40,412,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"191",16,"Montgomery County","004-003",8,"17","County Council At Large","16","DEM","Y",81,207,296,24,57,57,665,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"192",16,"Montgomery County","004-003",8,"17","County Council At Large","16","DEM","Y",61,161,184,13,46,46,465,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"193",16,"Montgomery County","004-004",8,"18","County Council At Large","16","DEM","Y",18,100,87,16,80,80,301,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"194",16,"Montgomery County","004-004",8,"18","County Council At Large","16","DEM","",8,58,25,9,20,20,120,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"195",16,"Montgomery County","004-004",8,"18","County Council At Large","16","DEM","",5,58,19,6,9,9,97,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"196",16,"Montgomery County","004-004",8,"18","County Council At Large","16","DEM","Y",22,117,96,16,95,95,346,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"197",16,"Montgomery County","004-004",8,"18","County Council At Large","16","DEM","",17,63,50,10,50,50,190,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"198",16,"Montgomery County","004-004",8,"18","County Council At Large","16","DEM","",9,70,42,13,56,56,190,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"199",16,"Montgomery County","004-004",8,"18","County Council At Large","16","DEM","Y",20,114,74,20,85,85,313,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"200",16,"Montgomery County","004-004",8,"18","County Council At Large","16","DEM","Y",19,103,61,18,47,47,248,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"201",16,"Montgomery County","004-005",8,"17","County Council At Large","16","DEM","Y",25,98,130,18,49,49,320,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"202",16,"Montgomery County","004-005",8,"17","County Council At Large","16","DEM","",17,60,42,9,18,18,146,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"203",16,"Montgomery County","004-005",8,"17","County Council At Large","16","DEM","",11,40,26,5,6,6,88,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"204",16,"Montgomery County","004-005",8,"17","County Council At Large","16","DEM","Y",31,101,120,10,57,57,319,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"205",16,"Montgomery County","004-005",8,"17","County Council At Large","16","DEM","",22,77,94,8,33,33,234,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"206",16,"Montgomery County","004-005",8,"17","County Council At Large","16","DEM","",18,61,81,10,29,29,199,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"207",16,"Montgomery County","004-005",8,"17","County Council At Large","16","DEM","Y",31,92,113,13,45,45,294,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"208",16,"Montgomery County","004-005",8,"17","County Council At Large","16","DEM","Y",31,83,82,11,24,24,231,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"209",16,"Montgomery County","004-006",8,"17","County Council At Large","16","DEM","Y",20,86,68,5,22,22,201,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"210",16,"Montgomery County","004-006",8,"17","County Council At Large","16","DEM","",11,60,25,2,7,7,105,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"211",16,"Montgomery County","004-006",8,"17","County Council At Large","16","DEM","",7,49,17,4,6,6,83,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"212",16,"Montgomery County","004-006",8,"17","County Council At Large","16","DEM","Y",20,111,74,6,29,29,240,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"213",16,"Montgomery County","004-006",8,"17","County Council At Large","16","DEM","",14,71,46,5,17,17,153,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"214",16,"Montgomery County","004-006",8,"17","County Council At Large","16","DEM","",21,51,46,4,17,17,139,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"215",16,"Montgomery County","004-006",8,"17","County Council At Large","16","DEM","Y",24,81,65,4,21,21,195,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"216",16,"Montgomery County","004-006",8,"17","County Council At Large","16","DEM","Y",19,77,56,6,10,10,168,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"217",16,"Montgomery County","004-007",8,"17","County Council At Large","16","DEM","Y",28,111,106,4,27,27,276,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"218",16,"Montgomery County","004-007",8,"17","County Council At Large","16","DEM","",17,71,53,6,22,22,169,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"219",16,"Montgomery County","004-007",8,"17","County Council At Large","16","DEM","",11,60,27,6,12,12,116,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"220",16,"Montgomery County","004-007",8,"17","County Council At Large","16","DEM","Y",29,134,122,11,29,29,325,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"221",16,"Montgomery County","004-007",8,"17","County Council At Large","16","DEM","",18,83,59,7,22,22,189,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"222",16,"Montgomery County","004-007",8,"17","County Council At Large","16","DEM","",22,66,92,3,15,15,198,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"223",16,"Montgomery County","004-007",8,"17","County Council At Large","16","DEM","Y",28,122,133,10,33,33,326,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"224",16,"Montgomery County","004-007",8,"17","County Council At Large","16","DEM","Y",22,113,91,9,32,32,267,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"225",16,"Montgomery County","004-008",8,"18","County Council At Large","16","DEM","Y",36,245,290,34,68,68,673,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"226",16,"Montgomery County","004-008",8,"18","County Council At Large","16","DEM","",12,88,72,11,26,26,209,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"227",16,"Montgomery County","004-008",8,"18","County Council At Large","16","DEM","",7,60,51,6,21,21,145,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"228",16,"Montgomery County","004-008",8,"18","County Council At Large","16","DEM","Y",43,271,329,32,78,78,753,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"229",16,"Montgomery County","004-008",8,"18","County Council At Large","16","DEM","",20,149,200,16,48,48,433,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"230",16,"Montgomery County","004-008",8,"18","County Council At Large","16","DEM","",30,114,162,16,33,33,355,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"231",16,"Montgomery County","004-008",8,"18","County Council At Large","16","DEM","Y",46,281,255,36,79,79,697,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"232",16,"Montgomery County","004-008",8,"18","County Council At Large","16","DEM","Y",23,193,179,34,54,54,483,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"233",16,"Montgomery County","004-009",8,"17","County Council At Large","16","DEM","Y",26,87,24,5,71,71,213,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"234",16,"Montgomery County","004-009",8,"17","County Council At Large","16","DEM","",8,51,7,4,29,29,99,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"235",16,"Montgomery County","004-009",8,"17","County Council At Large","16","DEM","",4,36,3,2,28,28,73,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"236",16,"Montgomery County","004-009",8,"17","County Council At Large","16","DEM","Y",25,107,28,11,85,85,256,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"237",16,"Montgomery County","004-009",8,"17","County Council At Large","16","DEM","",11,60,20,3,40,40,134,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"238",16,"Montgomery County","004-009",8,"17","County Council At Large","16","DEM","",14,49,11,6,45,45,125,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"239",16,"Montgomery County","004-009",8,"17","County Council At Large","16","DEM","Y",24,97,29,10,75,75,235,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"240",16,"Montgomery County","004-009",8,"17","County Council At Large","16","DEM","Y",25,74,18,5,71,71,193,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"241",16,"Montgomery County","004-010",8,"16","County Council At Large","16","DEM","Y",26,89,128,10,76,76,329,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"242",16,"Montgomery County","004-010",8,"16","County Council At Large","16","DEM","",10,29,41,5,20,20,105,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"243",16,"Montgomery County","004-010",8,"16","County Council At Large","16","DEM","",7,32,29,2,12,12,82,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"244",16,"Montgomery County","004-010",8,"16","County Council At Large","16","DEM","Y",29,110,152,12,77,77,380,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"245",16,"Montgomery County","004-010",8,"16","County Council At Large","16","DEM","",17,87,106,9,53,53,272,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"246",16,"Montgomery County","004-010",8,"16","County Council At Large","16","DEM","",11,42,91,10,42,42,196,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"247",16,"Montgomery County","004-010",8,"16","County Council At Large","16","DEM","Y",31,96,100,11,66,66,304,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"248",16,"Montgomery County","004-010",8,"16","County Council At Large","16","DEM","Y",23,56,86,11,52,52,228,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"249",16,"Montgomery County","004-011",8,"16","County Council At Large","16","DEM","Y",19,12,54,4,17,17,106,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"250",16,"Montgomery County","004-011",8,"16","County Council At Large","16","DEM","",4,7,5,2,4,4,22,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"251",16,"Montgomery County","004-011",8,"16","County Council At Large","16","DEM","",3,5,9,1,4,4,22,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"252",16,"Montgomery County","004-011",8,"16","County Council At Large","16","DEM","Y",17,21,65,9,16,16,128,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"253",16,"Montgomery County","004-011",8,"16","County Council At Large","16","DEM","",19,26,56,5,18,18,124,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"254",16,"Montgomery County","004-011",8,"16","County Council At Large","16","DEM","",6,7,24,6,3,3,46,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"255",16,"Montgomery County","004-011",8,"16","County Council At Large","16","DEM","Y",17,17,38,8,10,10,90,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"256",16,"Montgomery County","004-011",8,"16","County Council At Large","16","DEM","Y",9,10,24,4,4,4,51,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"257",16,"Montgomery County","004-012",8,"15","County Council At Large","16","DEM","Y",74,159,164,18,61,61,476,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"258",16,"Montgomery County","004-012",8,"15","County Council At Large","16","DEM","",33,58,49,5,15,15,160,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"259",16,"Montgomery County","004-012",8,"15","County Council At Large","16","DEM","",17,44,32,5,13,13,111,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"260",16,"Montgomery County","004-012",8,"15","County Council At Large","16","DEM","Y",94,199,190,18,67,67,568,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"261",16,"Montgomery County","004-012",8,"15","County Council At Large","16","DEM","",76,143,138,8,49,49,414,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"262",16,"Montgomery County","004-012",8,"15","County Council At Large","16","DEM","",49,85,97,9,32,32,272,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"263",16,"Montgomery County","004-012",8,"15","County Council At Large","16","DEM","Y",91,144,124,12,54,54,425,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"264",16,"Montgomery County","004-012",8,"15","County Council At Large","16","DEM","Y",61,137,109,12,56,56,375,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"265",16,"Montgomery County","004-013",8,"16","County Council At Large","16","DEM","Y",35,154,136,12,35,35,372,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"266",16,"Montgomery County","004-013",8,"16","County Council At Large","16","DEM","",5,27,27,3,6,6,68,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"267",16,"Montgomery County","004-013",8,"16","County Council At Large","16","DEM","",5,30,15,3,8,8,61,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"268",16,"Montgomery County","004-013",8,"16","County Council At Large","16","DEM","Y",48,209,194,19,48,48,518,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"269",16,"Montgomery County","004-013",8,"16","County Council At Large","16","DEM","",27,127,104,11,22,22,291,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"270",16,"Montgomery County","004-013",8,"16","County Council At Large","16","DEM","",19,85,82,5,23,23,214,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"271",16,"Montgomery County","004-013",8,"16","County Council At Large","16","DEM","Y",42,176,161,15,45,45,439,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"272",16,"Montgomery County","004-013",8,"16","County Council At Large","16","DEM","Y",26,134,113,13,26,26,312,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"273",16,"Montgomery County","004-014",8,"17","County Council At Large","16","DEM","Y",43,139,173,12,70,70,437,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
